	date	year	month	day	1	2	5	6	7	8	9	11	12	13	14	15	16	19	20	21
888	2017-06-07	2017	6	7	1360.0	1293.0	220.0	721.0	630.0	187.0	628.0	167.0	24.0	233.0	72.0	98.0	47.0	1856.0	1657.0	9262.0
889	2017-06-08	2017	6	8	1356.0	1309.0	219.0	725.0	634.0	189.0	625.0	171.0	25.0	236.0	71.0	99.0	46.0	1849.0	1650.0	9272.0
890	2017-06-09	2017	6	9	1360.0	1305.0	218.0	727.0	627.0	190.0	621.0	166.0	26.0	235.0	71.0	96.0	45.0	1847.0	1644.0	9267.0
891	2017-06-10	2017	6	10	1359.0	1300.0	221.0	725.0	629.0	191.0	617.0	166.0	26.0	234.0	73.0	96.0	45.0	1839.0	1648.0	9253.0
892	2017-06-11	2017	6	11	1361.0	1308.0	219.0	723.0	635.0	192.0	612.0	166.0	25.0	234.0	71.0	94.0	44.0	1844.0	1645.0	9231.0
893	2017-06-12	2017	6	12	1350.0	1310.0	221.0	728.0	629.0	192.0	613.0	165.0	24.0	229.0	69.0	93.0	44.0	1840.0	1636.0	9229.0
894	2017-06-13	2017	6	13	1334.0	1308.0	221.0	729.0	625.0	193.0	609.0	164.0	24.0	230.0	69.0	95.0	44.0	1833.0	1637.0	9208.0
895	2017-06-14	2017	6	14	1336.0	1308.0	227.0	723.0	622.0	194.0	600.0	166.0	24.0	225.0	69.0	94.0	44.0	1834.0	1637.0	9210.0
896	2017-06-15	2017	6	15	1338.0	1316.0	233.0	722.0	616.0	195.0	594.0	168.0	24.0	229.0	67.0	93.0	45.0	1828.0	1628.0	9207.0
897	2017-06-16	2017	6	16	1344.0	1295.0	234.0	721.0	618.0	200.0	602.0	169.0	24.0	224.0	68.0	91.0	45.0	1829.0	1618.0	9222.0
898	2017-06-17	2017	6	17	1332.0	1286.0	233.0	723.0	619.0	199.0	597.0	171.0	24.0	221.0	69.0	88.0	45.0	1830.0	1625.0	9236.0
899	2017-06-18	2017	6	18	1343.0	1288.0	235.0	720.0	621.0	198.0	605.0	171.0	23.0	219.0	70.0	88.0	44.0	1822.0	1642.0	9209.0
900	2017-06-19	2017	6	19	1336.0	1294.0	235.0	718.0	617.0	195.0	606.0	173.0	23.0	221.0	69.0	88.0	47.0	1817.0	1649.0	9207.0
901	2017-06-20	2017	6	20	1330.0	1304.0	234.0	720.0	621.0	192.0	604.0	172.0	25.0	222.0	69.0	90.0	47.0	1808.0	1647.0	9220.0
902	2017-06-21	2017	6	21	1325.0	1294.0	239.0	714.0	620.0	191.0	603.0	171.0	26.0	221.0	69.0	90.0	46.0	1808.0	1649.0	9205.0
903	2017-06-22	2017	6	22	1320.0	1292.0	231.0	713.0	622.0	188.0	601.0	171.0	27.0	220.0	69.0	87.0	47.0	1813.0	1657.0	9173.0
904	2017-06-23	2017	6	23	1331.0	1285.0	234.0	715.0	622.0	190.0	601.0	168.0	27.0	220.0	71.0	86.0	47.0	1808.0	1659.0	9169.0
905	2017-06-24	2017	6	24	1325.0	1285.0	235.0	712.0	624.0	188.0	593.0	170.0	27.0	214.0	71.0	88.0	45.0	1816.0	1657.0	9155.0
906	2017-06-25	2017	6	25	1324.0	1276.0	237.0	718.0	627.0	189.0	594.0	168.0	30.0	210.0	70.0	90.0	46.0	1816.0	1649.0	9128.0
907	2017-06-26	2017	6	26	1325.0	1268.0	241.0	717.0	628.0	192.0	592.0	168.0	31.0	208.0	69.0	91.0	46.0	1805.0	1638.0	9109.0
908	2017-06-27	2017	6	27	1331.0	1269.0	239.0	712.0	629.0	191.0	590.0	172.0	29.0	207.0	71.0	92.0	46.0	1809.0	1631.0	9108.0
909	2017-06-28	2017	6	28	1330.0	1268.0	239.0	717.0	628.0	193.0	596.0	174.0	29.0	207.0	73.0	91.0	46.0	1818.0	1641.0	9090.0
910	2017-06-29	2017	6	29	1330.0	1261.0	234.0	719.0	636.0	193.0	596.0	177.0	29.0	207.0	72.0	92.0	46.0	1819.0	1646.0	9072.0
911	2017-06-30	2017	6	30	1328.0	1260.0	230.0	713.0	637.0	192.0	596.0	176.0	29.0	205.0	72.0	92.0	46.0	1816.0	1646.0	9051.0
912	2017-07-01	2017	7	1	1326.0	1261.0	228.0	708.0	635.0	192.0	603.0	180.0	27.0	209.0	70.0	93.0	46.0	1808.0	1649.0	9041.0
913	2017-07-02	2017	7	2	1334.0	1253.0	228.0	708.0	633.0	192.0	597.0	179.0	28.0	209.0	71.0	93.0	47.0	1818.0	1648.0	9041.0
914	2017-07-03	2017	7	3	1341.0	1244.0	226.0	710.0	625.0	189.0	597.0	176.0	28.0	210.0	71.0	92.0	47.0	1811.0	1656.0	9048.0
915	2017-07-04	2017	7	4	1356.0	1245.0	227.0	710.0	620.0	186.0	602.0	177.0	28.0	207.0	73.0	89.0	49.0	1807.0	1674.0	9056.0
916	2017-07-05	2017	7	5	1354.0	1241.0	233.0	710.0	628.0	184.0	609.0	174.0	30.0	205.0	72.0	89.0	50.0	1805.0	1689.0	9021.0
917	2017-07-06	2017	7	6	1363.0	1239.0	232.0	711.0	634.0	186.0	610.0	178.0	31.0	203.0	73.0	88.0	47.0	1789.0	1674.0	9018.0
918	2017-07-07	2017	7	7	1368.0	1240.0	232.0	710.0	633.0	182.0	610.0	179.0	32.0	207.0	74.0	88.0	46.0	1785.0	1681.0	8993.0
919	2017-07-08	2017	7	8	1372.0	1237.0	237.0	712.0	638.0	184.0	613.0	182.0	33.0	207.0	75.0	88.0	47.0	1779.0	1680.0	9002.0
920	2017-07-09	2017	7	9	1378.0	1228.0	236.0	706.0	638.0	185.0	616.0	184.0	33.0	210.0	75.0	91.0	45.0	1781.0	1663.0	8969.0
921	2017-07-10	2017	7	10	1381.0	1227.0	235.0	704.0	636.0	184.0	619.0	181.0	33.0	212.0	74.0	93.0	45.0	1793.0	1669.0	8965.0
922	2017-07-11	2017	7	11	1371.0	1224.0	234.0	698.0	643.0	185.0	615.0	179.0	33.0	215.0	74.0	93.0	45.0	1805.0	1666.0	8976.0
923	2017-07-12	2017	7	12	1368.0	1217.0	230.0	694.0	645.0	186.0	613.0	176.0	32.0	218.0	72.0	94.0	44.0	1792.0	1669.0	8958.0
924	2017-07-13	2017	7	13	1372.0	1215.0	233.0	692.0	639.0	187.0	619.0	177.0	32.0	218.0	72.0	94.0	44.0	1793.0	1668.0	8973.0
925	2017-07-14	2017	7	14	1360.0	1218.0	229.0	690.0	635.0	189.0	622.0	176.0	33.0	221.0	71.0	96.0	45.0	1793.0	1657.0	8974.0
926	2017-07-15	2017	7	15	1353.0	1208.0	225.0	690.0	637.0	187.0	632.0	172.0	33.0	222.0	70.0	95.0	43.0	1801.0	1651.0	8979.0
927	2017-07-16	2017	7	16	1353.0	1216.0	225.0	687.0	637.0	184.0	626.0	172.0	33.0	223.0	70.0	96.0	43.0	1792.0	1649.0	8966.0
928	2017-07-17	2017	7	17	1363.0	1224.0	230.0	690.0	632.0	187.0	625.0	170.0	34.0	224.0	70.0	98.0	45.0	1791.0	1659.0	8962.0
929	2017-07-18	2017	7	18	1366.0	1214.0	233.0	692.0	635.0	187.0	625.0	170.0	36.0	225.0	70.0	98.0	44.0	1791.0	1658.0	8958.0
930	2017-07-19	2017	7	19	1353.0	1213.0	233.0	704.0	633.0	188.0	625.0	167.0	36.0	222.0	69.0	98.0	43.0	1793.0	1645.0	8955.0
931	2017-07-20	2017	7	20	1350.0	1207.0	234.0	699.0	629.0	189.0	627.0	165.0	35.0	227.0	70.0	96.0	44.0	1787.0	1648.0	8964.0
932	2017-07-21	2017	7	21	1347.0	1209.0	230.0	695.0	623.0	190.0	633.0	165.0	36.0	228.0	70.0	97.0	44.0	1786.0	1634.0	8963.0
933	2017-07-22	2017	7	22	1353.0	1210.0	229.0	692.0	623.0	191.0	631.0	162.0	36.0	230.0	72.0	98.0	42.0	1784.0	1627.0	8951.0
934	2017-07-23	2017	7	23	1353.0	1214.0	228.0	692.0	618.0	190.0	630.0	164.0	36.0	232.0	74.0	98.0	44.0	1781.0	1625.0	8948.0
935	2017-07-24	2017	7	24	1354.0	1216.0	224.0	683.0	612.0	191.0	629.0	162.0	36.0	232.0	73.0	96.0	43.0	1782.0	1630.0	8963.0
936	2017-07-25	2017	7	25	1352.0	1212.0	223.0	683.0	602.0	190.0	624.0	161.0	35.0	228.0	72.0	95.0	42.0	1789.0	1629.0	8919.0
937	2017-07-26	2017	7	26	1348.0	1218.0	221.0	679.0	602.0	188.0	626.0	166.0	34.0	224.0	72.0	96.0	42.0	1797.0	1614.0	8913.0
938	2017-07-27	2017	7	27	1339.0	1216.0	221.0	679.0	603.0	188.0	619.0	169.0	35.0	225.0	73.0	93.0	42.0	1801.0	1618.0	8920.0
939	2017-07-28	2017	7	28	1335.0	1220.0	222.0	678.0	602.0	185.0	624.0	168.0	36.0	228.0	70.0	94.0	40.0	1800.0	1611.0	8912.0
940	2017-07-29	2017	7	29	1329.0	1231.0	226.0	677.0	597.0	187.0	629.0	168.0	36.0	228.0	71.0	93.0	39.0	1793.0	1603.0	8957.0
941	2017-07-30	2017	7	30	1343.0	1222.0	228.0	680.0	600.0	186.0	638.0	167.0	37.0	228.0	69.0	95.0	40.0	1787.0	1611.0	8958.0
942	2017-07-31	2017	7	31	1336.0	1225.0	229.0	682.0	600.0	184.0	637.0	168.0	37.0	227.0	70.0	94.0	40.0	1786.0	1603.0	8952.0
943	2017-08-01	2017	8	1	1329.0	1228.0	231.0	681.0	605.0	182.0	639.0	170.0	36.0	228.0	71.0	94.0	39.0	1778.0	1610.0	8946.0
944	2017-08-02	2017	8	2	1335.0	1228.0	235.0	688.0	609.0	181.0	644.0	173.0	36.0	225.0	71.0	95.0	39.0	1780.0	1603.0	8946.0
945	2017-08-03	2017	8	3	1328.0	1220.0	235.0	688.0	604.0	183.0	641.0	170.0	37.0	223.0	70.0	94.0	39.0	1778.0	1592.0	8961.0
946	2017-08-04	2017	8	4	1321.0	1214.0	234.0	692.0	603.0	186.0	640.0	169.0	39.0	225.0	71.0	93.0	40.0	1775.0	1579.0	8981.0
947	2017-08-05	2017	8	5	1322.0	1220.0	234.0	689.0	597.0	185.0	634.0	171.0	39.0	221.0	72.0	88.0	41.0	1771.0	1581.0	8992.0
948	2017-08-06	2017	8	6	1321.0	1224.0	231.0	691.0	598.0	185.0	633.0	170.0	39.0	220.0	71.0	87.0	41.0	1774.0	1569.0	8986.0
949	2017-08-07	2017	8	7	1312.0	1228.0	231.0	692.0	600.0	188.0	637.0	168.0	41.0	217.0	71.0	89.0	42.0	1768.0	1565.0	9012.0
950	2017-08-08	2017	8	8	1304.0	1224.0	232.0	692.0	601.0	192.0	641.0	169.0	41.0	212.0	71.0	91.0	42.0	1768.0	1575.0	9006.0
951	2017-08-09	2017	8	9	1306.0	1223.0	231.0	685.0	601.0	188.0	643.0	172.0	41.0	207.0	73.0	87.0	43.0	1758.0	1575.0	9014.0
952	2017-08-10	2017	8	10	1313.0	1224.0	232.0	691.0	603.0	186.0	645.0	170.0	41.0	211.0	73.0	85.0	43.0	1774.0	1574.0	9001.0
953	2017-08-11	2017	8	11	1314.0	1227.0	230.0	692.0	599.0	183.0	645.0	170.0	42.0	215.0	74.0	81.0	44.0	1776.0	1575.0	9008.0
954	2017-08-12	2017	8	12	1310.0	1219.0	226.0	690.0	595.0	182.0	649.0	170.0	43.0	214.0	75.0	81.0	43.0	1773.0	1571.0	8991.0
955	2017-08-13	2017	8	13	1306.0	1224.0	229.0	687.0	593.0	183.0	647.0	170.0	45.0	215.0	75.0	82.0	43.0	1771.0	1569.0	8967.0
956	2017-08-14	2017	8	14	1299.0	1223.0	234.0	682.0	588.0	184.0	653.0	167.0	46.0	215.0	75.0	81.0	42.0	1755.0	1581.0	8948.0
957	2017-08-15	2017	8	15	1287.0	1222.0	236.0	681.0	590.0	185.0	656.0	170.0	45.0	216.0	75.0	81.0	40.0	1751.0	1579.0	8961.0
958	2017-08-16	2017	8	16	1283.0	1223.0	238.0	680.0	592.0	184.0	655.0	170.0	45.0	217.0	76.0	82.0	40.0	1752.0	1573.0	8987.0
959	2017-08-17	2017	8	17	1282.0	1223.0	237.0	677.0	590.0	185.0	669.0	173.0	43.0	213.0	75.0	81.0	39.0	1741.0	1580.0	8990.0
960	2017-08-18	2017	8	18	1288.0	1231.0	235.0	681.0	591.0	187.0	666.0	169.0	44.0	210.0	78.0	82.0	40.0	1744.0	1592.0	8979.0
961	2017-08-19	2017	8	19	1285.0	1220.0	233.0	679.0	599.0	187.0	664.0	171.0	44.0	209.0	80.0	83.0	38.0	1732.0	1597.0	8944.0
962	2017-08-20	2017	8	20	1289.0	1227.0	231.0	680.0	600.0	187.0	664.0	171.0	45.0	205.0	80.0	81.0	36.0	1736.0	1607.0	8951.0
963	2017-08-21	2017	8	21	1281.0	1232.0	236.0	684.0	606.0	184.0	669.0	173.0	48.0	209.0	82.0	83.0	36.0	1732.0	1618.0	8930.0
964	2017-08-22	2017	8	22	1286.0	1228.0	235.0	687.0	607.0	185.0	670.0	170.0	48.0	213.0	81.0	85.0	37.0	1731.0	1622.0	8953.0
965	2017-08-23	2017	8	23	1286.0	1221.0	236.0	689.0	608.0	185.0	677.0	170.0	47.0	211.0	80.0	85.0	38.0	1721.0	1628.0	8939.0
966	2017-08-24	2017	8	24	1285.0	1228.0	234.0	689.0	607.0	185.0	675.0	170.0	46.0	209.0	79.0	85.0	39.0	1720.0	1615.0	8941.0
967	2017-08-25	2017	8	25	1275.0	1227.0	235.0	694.0	605.0	182.0	677.0	168.0	45.0	208.0	81.0	81.0	39.0	1716.0	1610.0	8955.0
968	2017-08-26	2017	8	26	1269.0	1228.0	235.0	685.0	604.0	182.0	681.0	170.0	44.0	206.0	81.0	81.0	39.0	1720.0	1613.0	8924.0
969	2017-08-27	2017	8	27	1268.0	1224.0	234.0	686.0	602.0	181.0	690.0	168.0	46.0	208.0	81.0	81.0	42.0	1717.0	1606.0	8881.0
970	2017-08-28	2017	8	28	1261.0	1219.0	231.0	680.0	597.0	180.0	693.0	167.0	45.0	207.0	84.0	84.0	44.0	1714.0	1604.0	8874.0
971	2017-08-29	2017	8	29	1261.0	1210.0	232.0	687.0	601.0	180.0	690.0	167.0	45.0	207.0	85.0	85.0	44.0	1717.0	1606.0	8850.0
972	2017-08-30	2017	8	30	1255.0	1207.0	228.0	685.0	606.0	177.0	683.0	170.0	43.0	205.0	85.0	89.0	45.0	1716.0	1612.0	8877.0
973	2017-08-31	2017	8	31	1251.0	1215.0	232.0	683.0	608.0	179.0	687.0	170.0	43.0	208.0	87.0	89.0	45.0	1733.0	1614.0	8855.0
974	2017-09-01	2017	9	1	1260.0	1214.0	233.0	683.0	604.0	177.0	686.0	171.0	41.0	208.0	87.0	92.0	47.0	1729.0	1612.0	8821.0
975	2017-09-02	2017	9	2	1247.0	1203.0	234.0	687.0	602.0	179.0	681.0	173.0	41.0	206.0	86.0	95.0	47.0	1740.0	1605.0	8799.0
976	2017-09-03	2017	9	3	1251.0	1195.0	234.0	684.0	602.0	177.0	685.0	176.0	41.0	204.0	85.0	95.0	47.0	1738.0	1614.0	8807.0
977	2017-09-04	2017	9	4	1252.0	1196.0	237.0	677.0	602.0	176.0	691.0	176.0	40.0	206.0	85.0	95.0	46.0	1737.0	1613.0	8817.0
978	2017-09-05	2017	9	5	1253.0	1199.0	236.0	673.0	594.0	177.0	691.0	175.0	41.0	202.0	84.0	95.0	45.0	1731.0	1614.0	8807.0
979	2017-09-06	2017	9	6	1255.0	1182.0	237.0	669.0	598.0	175.0	694.0	173.0	41.0	201.0	84.0	94.0	45.0	1726.0	1631.0	8812.0
980	2017-09-07	2017	9	7	1258.0	1185.0	238.0	669.0	600.0	170.0	701.0	174.0	41.0	200.0	85.0	95.0	45.0	1722.0	1616.0	8790.0
981	2017-09-08	2017	9	8	1255.0	1183.0	239.0	662.0	596.0	175.0	705.0	175.0	41.0	200.0	82.0	96.0	44.0	1732.0	1614.0	8774.0
982	2017-09-09	2017	9	9	1259.0	1180.0	244.0	661.0	591.0	176.0	702.0	175.0	41.0	199.0	83.0	98.0	44.0	1722.0	1606.0	8755.0
983	2017-09-10	2017	9	10	1251.0	1185.0	243.0	661.0	601.0	176.0	701.0	174.0	41.0	194.0	84.0	97.0	45.0	1722.0	1611.0	8746.0
984	2017-09-11	2017	9	11	1262.0	1187.0	246.0	659.0	601.0	176.0	700.0	177.0	40.0	193.0	85.0	94.0	45.0	1715.0	1599.0	8762.0
985	2017-09-12	2017	9	12	1263.0	1180.0	240.0	662.0	596.0	176.0	703.0	177.0	39.0	195.0	86.0	94.0	44.0	1721.0	1602.0	8746.0
986	2017-09-13	2017	9	13	1263.0	1171.0	232.0	660.0	593.0	179.0	711.0	177.0	39.0	192.0	86.0	95.0	45.0	1720.0	1613.0	8756.0
987	2017-09-14	2017	9	14	1254.0	1177.0	223.0	657.0	597.0	176.0	707.0	173.0	39.0	195.0	85.0	98.0	45.0	1715.0	1622.0	8747.0
988	2017-09-15	2017	9	15	1252.0	1181.0	224.0	658.0	597.0	177.0	713.0	175.0	39.0	197.0	86.0	97.0	45.0	1712.0	1611.0	8711.0
989	2017-09-16	2017	9	16	1246.0	1178.0	222.0	651.0	599.0	177.0	710.0	174.0	39.0	199.0	87.0	98.0	44.0	1716.0	1606.0	8703.0
990	2017-09-17	2017	9	17	1251.0	1178.0	222.0	649.0	600.0	177.0	706.0	172.0	39.0	197.0	86.0	100.0	42.0	1721.0	1594.0	8703.0
991	2017-09-18	2017	9	18	1250.0	1179.0	220.0	650.0	596.0	177.0	707.0	175.0	38.0	196.0	87.0	99.0	43.0	1728.0	1579.0	8689.0
992	2017-09-19	2017	9	19	1241.0	1181.0	218.0	653.0	599.0	177.0	710.0	175.0	37.0	196.0	87.0	100.0	45.0	1725.0	1571.0	8701.0
993	2017-09-20	2017	9	20	1235.0	1178.0	218.0	655.0	596.0	180.0	705.0	173.0	36.0	197.0	86.0	102.0	45.0	1726.0	1566.0	8691.0
994	2017-09-21	2017	9	21	1229.0	1176.0	215.0	652.0	592.0	182.0	711.0	173.0	36.0	199.0	84.0	102.0	46.0	1732.0	1564.0	8668.0
995	2017-09-22	2017	9	22	1227.0	1172.0	214.0	656.0	591.0	179.0	716.0	173.0	36.0	201.0	85.0	101.0	47.0	1721.0	1561.0	8660.0
996	2017-09-23	2017	9	23	1219.0	1170.0	215.0	651.0	594.0	177.0	713.0	174.0	34.0	201.0	85.0	100.0	46.0	1720.0	1569.0	8635.0
997	2017-09-24	2017	9	24	1221.0	1163.0	212.0	649.0	595.0	176.0	714.0	177.0	34.0	201.0	85.0	100.0	46.0	1717.0	1573.0	8647.0
998	2017-09-25	2017	9	25	1220.0	1161.0	212.0	659.0	593.0	175.0	721.0	173.0	34.0	201.0	82.0	99.0	47.0	1727.0	1569.0	8631.0
999	2017-09-26	2017	9	26	1217.0	1160.0	212.0	660.0	597.0	173.0	719.0	173.0	36.0	203.0	80.0	98.0	45.0	1726.0	1567.0	8652.0
1000	2017-09-27	2017	9	27	1218.0	1163.0	213.0	667.0	598.0	174.0	715.0	172.0	37.0	203.0	79.0	100.0	45.0	1724.0	1569.0	8654.0
1001	2017-09-28	2017	9	28	1217.0	1164.0	214.0	666.0	598.0	177.0	713.0	174.0	37.0	202.0	78.0	102.0	45.0	1724.0	1564.0	8639.0
1002	2017-09-29	2017	9	29	1218.0	1169.0	209.0	664.0	597.0	177.0	705.0	170.0	37.0	200.0	77.0	102.0	44.0	1728.0	1559.0	8630.0
1003	2017-09-30	2017	9	30	1214.0	1169.0	207.0	660.0	597.0	176.0	705.0	170.0	38.0	198.0	76.0	100.0	44.0	1717.0	1548.0	8631.0
1004	2017-10-01	2017	10	1	1209.0	1170.0	206.0	659.0	600.0	180.0	707.0	172.0	38.0	200.0	75.0	102.0	44.0	1719.0	1551.0	8625.0
1005	2017-10-02	2017	10	2	1201.0	1173.0	208.0	662.0	598.0	182.0	701.0	172.0	39.0	203.0	75.0	102.0	41.0	1715.0	1552.0	8637.0
1006	2017-10-03	2017	10	3	1205.0	1172.0	206.0	655.0	590.0	182.0	694.0	175.0	39.0	200.0	78.0	103.0	41.0	1715.0	1550.0	8626.0
1007	2017-10-04	2017	10	4	1197.0	1181.0	201.0	655.0	591.0	179.0	692.0	178.0	39.0	198.0	79.0	106.0	42.0	1725.0	1551.0	8620.0
1008	2017-10-05	2017	10	5	1197.0	1180.0	201.0	661.0	590.0	180.0	690.0	178.0	38.0	196.0	79.0	106.0	43.0	1729.0	1541.0	8595.0
1009	2017-10-06	2017	10	6	1194.0	1185.0	197.0	655.0	583.0	181.0	685.0	177.0	39.0	197.0	79.0	106.0	43.0	1736.0	1529.0	8567.0
1010	2017-10-07	2017	10	7	1192.0	1182.0	198.0	655.0	594.0	180.0	684.0	179.0	38.0	194.0	79.0	103.0	43.0	1739.0	1537.0	8571.0
1011	2017-10-08	2017	10	8	1195.0	1185.0	201.0	656.0	596.0	180.0	678.0	179.0	38.0	199.0	79.0	102.0	44.0	1737.0	1540.0	8567.0
1012	2017-10-09	2017	10	9	1197.0	1186.0	197.0	658.0	586.0	176.0	677.0	179.0	38.0	195.0	77.0	103.0	43.0	1721.0	1538.0	8559.0
1013	2017-10-10	2017	10	10	1203.0	1187.0	196.0	657.0	584.0	175.0	673.0	180.0	38.0	193.0	79.0	105.0	43.0	1726.0	1534.0	8551.0
1014	2017-10-11	2017	10	11	1199.0	1191.0	198.0	657.0	583.0	174.0	665.0	177.0	39.0	193.0	78.0	104.0	42.0	1727.0	1532.0	8553.0
1015	2017-10-12	2017	10	12	1209.0	1193.0	200.0	659.0	582.0	176.0	663.0	176.0	39.0	192.0	80.0	102.0	44.0	1720.0	1535.0	8556.0
1016	2017-10-13	2017	10	13	1210.0	1200.0	202.0	654.0	583.0	178.0	659.0	179.0	39.0	193.0	81.0	101.0	45.0	1717.0	1531.0	8536.0
1017	2017-10-14	2017	10	14	1209.0	1192.0	203.0	655.0	580.0	180.0	654.0	181.0	41.0	194.0	80.0	102.0	44.0	1702.0	1519.0	8512.0
1018	2017-10-15	2017	10	15	1203.0	1183.0	197.0	658.0	580.0	180.0	649.0	181.0	40.0	192.0	80.0	100.0	41.0	1688.0	1511.0	8489.0
1019	2017-10-16	2017	10	16	1190.0	1182.0	198.0	654.0	579.0	180.0	644.0	178.0	39.0	192.0	79.0	101.0	41.0	1694.0	1504.0	8482.0
1020	2017-10-17	2017	10	17	1197.0	1198.0	199.0	647.0	579.0	183.0	645.0	178.0	39.0	193.0	80.0	99.0	40.0	1692.0	1514.0	8491.0
1021	2017-10-18	2017	10	18	1201.0	1206.0	204.0	652.0	578.0	183.0	643.0	176.0	39.0	194.0	79.0	99.0	41.0	1691.0	1510.0	8475.0
1022	2017-10-19	2017	10	19	1191.0	1209.0	209.0	653.0	579.0	182.0	643.0	175.0	38.0	194.0	80.0	98.0	42.0	1695.0	1502.0	8466.0
1023	2017-10-20	2017	10	20	1193.0	1211.0	212.0	650.0	577.0	182.0	638.0	176.0	37.0	192.0	79.0	98.0	42.0	1687.0	1498.0	8466.0
1024	2017-10-21	2017	10	21	1189.0	1210.0	211.0	641.0	577.0	180.0	640.0	175.0	37.0	192.0	75.0	99.0	40.0	1689.0	1514.0	8460.0
1025	2017-10-22	2017	10	22	1193.0	1215.0	209.0	638.0	575.0	182.0	639.0	174.0	37.0	191.0	76.0	99.0	40.0	1689.0	1508.0	8444.0
1026	2017-10-23	2017	10	23	1191.0	1224.0	212.0	634.0	570.0	183.0	639.0	175.0	37.0	192.0	74.0	102.0	40.0	1689.0	1510.0	8454.0
1027	2017-10-24	2017	10	24	1200.0	1220.0	212.0	632.0	575.0	187.0	630.0	172.0	37.0	194.0	74.0	100.0	40.0	1695.0	1530.0	8459.0
1028	2017-10-25	2017	10	25	1195.0	1218.0	212.0	632.0	578.0	189.0	633.0	171.0	38.0	196.0	74.0	102.0	41.0	1678.0	1524.0	8461.0
1029	2017-10-26	2017	10	26	1205.0	1212.0	211.0	638.0	575.0	188.0	629.0	169.0	37.0	193.0	74.0	102.0	41.0	1661.0	1517.0	8462.0
1030	2017-10-27	2017	10	27	1203.0	1211.0	210.0	633.0	574.0	189.0	621.0	168.0	36.0	192.0	76.0	101.0	43.0	1666.0	1511.0	8419.0
1031	2017-10-28	2017	10	28	1192.0	1205.0	208.0	634.0	566.0	188.0	614.0	171.0	35.0	193.0	77.0	100.0	42.0	1658.0	1511.0	8414.0
1032	2017-10-29	2017	10	29	1192.0	1202.0	213.0	632.0	566.0	186.0	613.0	171.0	36.0	193.0	77.0	98.0	42.0	1658.0	1513.0	8428.0
1033	2017-10-30	2017	10	30	1199.0	1202.0	211.0	632.0	565.0	186.0	612.0	168.0	36.0	193.0	75.0	98.0	42.0	1669.0	1506.0	8431.0
1034	2017-10-31	2017	10	31	1197.0	1199.0	211.0	622.0	566.0	183.0	610.0	165.0	36.0	192.0	76.0	97.0	42.0	1671.0	1512.0	8433.0
1035	2017-11-01	2017	11	1	1206.0	1204.0	208.0	619.0	565.0	181.0	617.0	164.0	36.0	191.0	77.0	98.0	42.0	1680.0	1525.0	8398.0
1036	2017-11-02	2017	11	2	1208.0	1202.0	208.0	620.0	565.0	179.0	620.0	165.0	35.0	190.0	76.0	99.0	42.0	1674.0	1533.0	8385.0
1037	2017-11-03	2017	11	3	1203.0	1194.0	209.0	624.0	561.0	182.0	620.0	163.0	35.0	191.0	77.0	100.0	42.0	1668.0	1522.0	8402.0
1038	2017-11-04	2017	11	4	1206.0	1191.0	208.0	621.0	560.0	184.0	627.0	162.0	37.0	190.0	74.0	102.0	42.0	1667.0	1535.0	8394.0
1039	2017-11-05	2017	11	5	1202.0	1182.0	208.0	623.0	559.0	179.0	621.0	160.0	35.0	190.0	74.0	105.0	42.0	1658.0	1535.0	8389.0
1040	2017-11-06	2017	11	6	1201.0	1192.0	208.0	624.0	554.0	177.0	618.0	159.0	36.0	192.0	75.0	106.0	42.0	1662.0	1535.0	8404.0
1041	2017-11-07	2017	11	7	1199.0	1196.0	206.0	627.0	561.0	180.0	617.0	158.0	36.0	195.0	75.0	108.0	42.0	1665.0	1542.0	8394.0
1042	2017-11-08	2017	11	8	1203.0	1189.0	210.0	622.0	557.0	183.0	617.0	155.0	38.0	193.0	74.0	108.0	43.0	1659.0	1545.0	8394.0
1043	2017-11-09	2017	11	9	1211.0	1193.0	210.0	620.0	560.0	190.0	611.0	157.0	37.0	190.0	75.0	110.0	42.0	1657.0	1544.0	8410.0
1044	2017-11-10	2017	11	10	1208.0	1206.0	216.0	622.0	567.0	190.0	610.0	156.0	37.0	190.0	75.0	110.0	43.0	1654.0	1544.0	8414.0
1045	2017-11-11	2017	11	11	1197.0	1201.0	217.0	616.0	570.0	190.0	615.0	155.0	35.0	188.0	75.0	110.0	44.0	1656.0	1538.0	8404.0
1046	2017-11-12	2017	11	12	1199.0	1203.0	219.0	620.0	572.0	188.0	618.0	157.0	34.0	185.0	75.0	115.0	46.0	1657.0	1534.0	8421.0
1047	2017-11-13	2017	11	13	1201.0	1200.0	225.0	617.0	569.0	188.0	618.0	157.0	34.0	185.0	76.0	112.0	46.0	1652.0	1535.0	8424.0
1048	2017-11-14	2017	11	14	1208.0	1198.0	224.0	621.0	573.0	189.0	622.0	156.0	34.0	183.0	76.0	113.0	46.0	1655.0	1540.0	8414.0
1049	2017-11-15	2017	11	15	1214.0	1203.0	227.0	623.0	576.0	188.0	619.0	157.0	34.0	185.0	78.0	113.0	48.0	1657.0	1544.0	8429.0
1050	2017-11-16	2017	11	16	1221.0	1198.0	224.0	625.0	575.0	188.0	616.0	158.0	33.0	185.0	78.0	110.0	48.0	1667.0	1539.0	8437.0
