state	year	month	SE	Verordnungen	VerordnungenSE
14	2019	9	30	6	180
14	2019	9	60	2	120
14	2019	9	90	20	1800
14	2019	10	30	12	360
14	2019	10	90	42	3780
14	2019	11	30	8	240
14	2019	11	90	20	1800
14	2019	12	30	12	360
14	2019	12	90	36	3240
14	2020	1	30	9	270
14	2020	1	90	42	3780
14	2020	2	30	9	270
14	2020	2	90	32	2880
14	2020	3	30	11	330
14	2020	3	90	33	2970
14	2020	4	30	5	150
14	2020	4	90	47	4230
14	2020	5	30	5	150
14	2020	5	90	22	1980
14	2020	6	30	9	270
14	2020	6	90	38	3420
14	2020	7	30	6	180
14	2020	7	90	45	4050
14	2020	8	30	8	240
14	2020	8	90	35	3150
14	2020	9	30	9	270
14	2020	9	60	1	60
14	2020	9	90	38	3420
14	2020	10	30	8	240
14	2020	10	60	1	60
14	2020	10	84	1	84
14	2020	10	90	53	4770
14	2020	11	30	10	300
14	2020	11	90	38	3420
14	2020	12	30	5	150
14	2020	12	84	1	84
14	2020	12	90	42	3780
14	2021	1	30	5	150
14	2021	1	90	52	4680
14	2021	2	30	6	180
14	2021	2	90	41	3690
14	2021	3	30	11	330
14	2021	3	84	1	84
14	2021	3	90	50	4500
14	2021	4	30	8	240
14	2021	4	90	62	5580
14	2021	5	30	13	390
14	2021	5	84	1	84
14	2021	5	90	53	4770
14	2021	6	30	19	570
14	2021	6	90	44	3960
14	2021	7	30	15	450
14	2021	7	90	69	6210
14	2021	8	30	14	420
14	2021	8	60	1	60
14	2021	8	90	60	5400
14	2021	9	30	9	270
14	2021	9	90	44	3960
14	2021	10	30	5	150
14	2021	10	90	61	5490
14	2021	11	30	11	330
14	2021	11	90	60	5400
14	2021	12	30	11	330
14	2021	12	60	1	60
14	2021	12	90	64	5760
15	2015	1	30	90	2700
15	2015	1	90	139	12510
15	2015	2	30	90	2700
15	2015	2	90	124	11160
15	2015	3	30	95	2850
15	2015	3	90	107	9630
15	2015	4	30	53	1590
15	2015	4	90	137	12330
15	2015	5	30	96	2880
15	2015	5	90	120	10800
15	2015	6	30	87	2610
15	2015	6	90	108	9720
15	2015	7	30	90	2700
15	2015	7	90	138	12420
15	2015	8	30	81	2430
15	2015	8	90	127	11430
15	2015	9	30	136	4080
15	2015	9	90	114	10260
15	2015	10	30	102	3060
15	2015	10	90	167	15030
15	2015	11	30	99	2970
15	2015	11	90	125	11250
15	2015	12	30	30	900
15	2015	12	90	114	10260
15	2016	1	30	16	480
15	2016	1	90	121	10890
15	2016	2	30	30	900
15	2016	2	90	174	15660
15	2016	3	30	34	1020
15	2016	3	90	118	10620
15	2016	4	30	20	600
15	2016	4	90	149	13410
15	2016	5	30	34	1020
15	2016	5	90	151	13590
15	2016	6	30	16	480
15	2016	6	90	59	5310
15	2016	7	30	17	510
15	2016	7	90	52	4680
15	2016	8	30	24	720
15	2016	8	90	59	5310
15	2016	9	30	11	330
15	2016	9	90	32	2880
15	2016	10	30	15	450
15	2016	10	90	37	3330
15	2016	11	30	13	390
15	2016	11	90	50	4500
15	2016	12	30	7	210
15	2016	12	90	35	3150
15	2017	1	30	10	300
15	2017	1	90	28	2520
15	2017	2	30	11	330
15	2017	2	90	40	3600
15	2017	3	30	9	270
15	2017	3	90	29	2610
15	2017	4	30	13	390
15	2017	4	90	25	2250
15	2017	5	30	8	240
15	2017	5	90	36	3240
15	2017	6	30	5	150
15	2017	6	90	26	2340
15	2017	7	30	11	330
15	2017	7	90	24	2160
15	2017	8	30	11	330
15	2017	8	90	30	2700
15	2017	9	28	1	28
15	2017	9	30	17	510
15	2017	9	90	30	2700
15	2017	10	30	17	510
15	2017	10	90	24	2160
15	2017	11	28	2	56
15	2017	11	30	14	420
15	2017	11	90	38	3420
15	2017	12	30	9	270
15	2017	12	90	35	3150
15	2018	1	28	2	56
15	2018	1	30	16	480
15	2018	1	90	27	2430
15	2018	2	28	1	28
15	2018	2	30	15	450
15	2018	2	90	34	3060
15	2018	3	28	1	28
15	2018	3	30	11	330
15	2018	3	90	30	2700
15	2018	4	28	1	28
15	2018	4	30	18	540
15	2018	4	90	21	1890
15	2018	5	28	2	56
15	2018	5	30	16	480
15	2018	5	90	40	3600
15	2018	6	28	1	28
15	2018	6	30	16	480
15	2018	6	90	20	1800
15	2018	7	30	15	450
15	2018	7	90	28	2520
15	2018	8	28	2	56
15	2018	8	30	13	390
15	2018	8	90	35	3150
15	2018	9	28	1	28
15	2018	9	30	23	690
15	2018	9	90	34	3060
15	2018	10	30	19	570
15	2018	10	90	26	2340
15	2018	11	30	12	360
15	2018	11	90	38	3420
15	2018	12	30	15	450
15	2018	12	90	33	2970
15	2019	1	30	16	480
15	2019	1	90	22	1980
15	2019	2	30	8	240
15	2019	2	90	33	2970
15	2019	3	28	1	28
15	2019	3	30	13	390
15	2019	3	90	33	2970
15	2019	4	30	23	690
15	2019	4	90	19	1710
15	2019	5	30	14	420
15	2019	5	90	36	3240
15	2019	6	28	1	28
15	2019	6	30	6	180
15	2019	6	90	22	1980
15	2019	7	30	9	270
15	2019	7	90	23	2070
15	2019	8	30	11	330
15	2019	8	90	25	2250
15	2019	9	30	18	540
15	2019	9	90	29	2610
15	2019	10	30	15	450
15	2019	10	90	31	2790
15	2019	11	30	15	450
15	2019	11	90	31	2790
15	2019	12	30	10	300
15	2019	12	90	33	2970
15	2020	1	30	18	540
15	2020	1	90	35	3150
15	2020	2	30	14	420
15	2020	2	90	32	2880
15	2020	3	30	27	810
15	2020	3	84	1	84
15	2020	3	90	45	4050
15	2020	4	30	12	360
15	2020	4	90	37	3330
15	2020	5	30	16	480
15	2020	5	90	34	3060
15	2020	6	30	11	330
15	2020	6	90	38	3420
15	2020	7	30	14	420
15	2020	7	90	35	3150
15	2020	8	30	24	720
15	2020	8	90	30	2700
15	2020	9	30	19	570
15	2020	9	60	1	60
15	2020	9	90	49	4410
15	2020	10	30	11	330
15	2020	10	90	40	3600
15	2020	11	30	13	390
15	2020	11	90	58	5220
15	2020	12	30	19	570
15	2020	12	84	1	84
15	2020	12	90	80	7200
15	2021	1	30	7	210
15	2021	1	90	45	4050
15	2021	2	30	15	450
15	2021	2	90	66	5940
15	2021	3	30	17	510
15	2021	3	90	86	7740
15	2021	4	30	19	570
15	2021	4	90	48	4320
15	2021	5	30	22	660
15	2021	5	90	74	6660
15	2021	6	30	19	570
15	2021	6	90	101	9090
15	2021	7	30	18	540
15	2021	7	90	55	4950
15	2021	8	30	20	600
15	2021	8	90	69	6210
15	2021	9	30	29	870
15	2021	9	90	89	8010
15	2021	10	30	22	660
15	2021	10	90	78	7020
15	2021	11	30	20	600
15	2021	11	90	83	7470
15	2021	12	30	19	570
15	2021	12	90	87	7830
16	2015	1	30	7	210
16	2015	1	90	21	1890
16	2015	2	30	9	270
16	2015	2	90	29	2610
16	2015	3	30	3	90
16	2015	3	90	16	1440
16	2015	4	30	7	210
16	2015	4	90	22	1980
16	2015	5	30	11	330
16	2015	5	90	27	2430
16	2015	6	30	9	270
16	2015	6	90	30	2700
16	2015	7	30	9	270
16	2015	7	90	23	2070
16	2015	8	30	9	270
16	2015	8	90	25	2250
16	2015	9	30	8	240
16	2015	9	90	21	1890
16	2015	10	30	3	90
16	2015	10	90	37	3330
16	2015	11	30	14	420
16	2015	11	90	25	2250
16	2015	12	30	10	300
16	2015	12	90	21	1890
16	2016	1	30	16	480
16	2016	1	90	19	1710
16	2016	2	30	13	390
16	2016	2	90	25	2250
16	2016	3	30	12	360
16	2016	3	90	24	2160
16	2016	4	30	12	360
16	2016	4	90	26	2340
16	2016	5	30	7	210
16	2016	5	90	25	2250
16	2016	6	30	10	300
16	2016	6	90	18	1620
16	2016	7	30	5	150
16	2016	7	90	15	1350
16	2016	8	30	9	270
16	2016	8	90	9	810
16	2016	9	30	3	90
16	2016	9	90	14	1260
16	2016	10	30	5	150
16	2016	10	90	13	1170
16	2016	11	30	6	180
16	2016	11	90	14	1260
16	2016	12	30	4	120
16	2016	12	90	16	1440
16	2017	1	30	4	120
16	2017	1	90	22	1980
16	2017	2	30	3	90
16	2017	2	90	10	900
16	2017	3	30	3	90
16	2017	3	90	15	1350
16	2017	4	30	3	90
16	2017	4	90	22	1980
16	2017	5	30	2	60
16	2017	5	90	10	900
16	2017	6	30	6	180
16	2017	6	90	9	810
16	2017	7	30	7	210
16	2017	7	90	14	1260
16	2017	8	30	6	180
16	2017	8	90	16	1440
16	2017	9	30	3	90
16	2017	9	90	11	990
16	2017	10	30	4	120
16	2017	10	90	11	990
16	2017	11	30	4	120
16	2017	11	90	17	1530
16	2017	12	30	5	150
16	2017	12	90	12	1080
16	2018	1	30	11	330
16	2018	1	90	18	1620
16	2018	2	30	5	150
16	2018	2	90	11	990
16	2018	3	30	3	90
16	2018	3	90	12	1080
16	2018	4	30	6	180
16	2018	4	90	11	990
16	2018	5	30	9	270
16	2018	5	90	9	810
16	2018	6	30	6	180
16	2018	6	90	9	810
16	2018	7	30	4	120
16	2018	7	90	16	1440
16	2018	8	30	5	150
16	2018	8	90	4	360
16	2018	9	30	5	150
16	2018	9	90	14	1260
16	2018	10	30	2	60
16	2018	10	90	17	1530
16	2018	11	30	2	60
16	2018	11	90	10	900
16	2018	12	30	3	90
16	2018	12	90	7	630
16	2019	1	30	7	210
16	2019	1	90	15	1350
16	2019	2	30	5	150
16	2019	2	90	9	810
16	2019	3	30	4	120
16	2019	3	90	10	900
16	2019	4	30	4	120
16	2019	4	90	12	1080
16	2019	5	30	9	270
16	2019	5	90	13	1170
16	2019	6	30	4	120
16	2019	6	90	10	900
16	2019	7	30	10	300
16	2019	7	90	16	1440
16	2019	8	30	8	240
16	2019	8	90	14	1260
16	2019	9	30	9	270
16	2019	9	90	16	1440
16	2019	10	30	21	630
16	2019	10	90	23	2070
16	2019	11	30	17	510
16	2019	11	35	2	70
16	2019	11	84	2	168
16	2019	11	90	10	900
16	2019	12	30	8	240
16	2019	12	35	1	35
16	2019	12	90	19	1710
16	2020	1	30	14	420
16	2020	1	35	2	70
16	2020	1	84	3	252
16	2020	1	90	25	2250
16	2020	2	30	12	360
16	2020	2	35	2	70
16	2020	2	84	4	336
16	2020	2	90	17	1530
16	2020	3	30	9	270
16	2020	3	90	22	1980
16	2020	4	30	11	330
16	2020	4	35	1	35
16	2020	4	84	2	168
16	2020	4	90	19	1710
16	2020	5	30	4	120
16	2020	5	84	1	84
16	2020	5	90	15	1350
16	2020	6	30	10	300
16	2020	6	90	21	1890
16	2020	7	30	11	330
16	2020	7	84	3	252
16	2020	7	90	24	2160
16	2020	8	30	7	210
16	2020	8	35	2	70
16	2020	8	84	2	168
16	2020	8	90	19	1710
16	2020	9	30	7	210
16	2020	9	84	2	168
16	2020	9	90	29	2610
16	2020	10	30	5	150
16	2020	10	35	1	35
16	2020	10	84	3	252
16	2020	10	90	34	3060
16	2020	11	30	9	270
16	2020	11	84	1	84
16	2020	11	90	28	2520
16	2020	12	30	5	150
16	2020	12	35	2	70
16	2020	12	84	2	168
16	2020	12	90	21	1890
16	2021	1	30	9	270
16	2021	1	84	3	252
16	2021	1	90	35	3150
16	2021	2	30	12	360
16	2021	2	35	2	70
16	2021	2	84	3	252
16	2021	2	90	28	2520
16	2021	3	30	7	210
16	2021	3	35	3	105
16	2021	3	84	3	252
16	2021	3	90	29	2610
16	2021	4	30	6	180
16	2021	4	84	5	420
16	2021	4	90	38	3420
16	2021	5	30	10	300
16	2021	5	35	3	105
16	2021	5	90	27	2430
16	2021	6	30	7	210
16	2021	6	84	6	504
16	2021	6	90	32	2880
16	2021	7	30	10	300
16	2021	7	35	1	35
16	2021	7	84	3	252
16	2021	7	90	46	4140
16	2021	8	30	6	180
16	2021	8	90	22	1980
16	2021	9	30	11	330
16	2021	9	84	5	420
16	2021	9	90	38	3420
16	2021	10	30	8	240
16	2021	10	84	6	504
16	2021	10	90	38	3420
16	2021	11	30	5	150
16	2021	11	84	7	588
16	2021	11	90	33	2970
16	2021	12	30	12	360
16	2021	12	35	1	35
16	2021	12	84	5	420
16	2021	12	90	36	3240
17	2015	1	30	115	3450
17	2015	1	90	375	33750
17	2015	2	30	118	3540
17	2015	2	90	301	27090
17	2015	3	30	134	4020
17	2015	3	90	248	22320
17	2015	4	30	110	3300
17	2015	4	90	366	32940
17	2015	5	30	109	3270
17	2015	5	90	286	25740
17	2015	6	30	116	3480
17	2015	6	90	334	30060
17	2015	7	30	119	3570
17	2015	7	90	363	32670
17	2015	8	30	101	3030
17	2015	8	90	336	30240
17	2015	9	30	116	3480
17	2015	9	90	277	24930
17	2015	10	30	124	3720
17	2015	10	90	386	34740
17	2015	11	30	103	3090
17	2015	11	90	342	30780
17	2015	12	30	122	3660
17	2015	12	90	333	29970
17	2016	1	30	83	2490
17	2016	1	90	381	34290
17	2016	2	30	87	2610
17	2016	2	90	354	31860
17	2016	3	30	110	3300
17	2016	3	90	325	29250
17	2016	4	30	108	3240
17	2016	4	90	391	35190
17	2016	5	30	102	3060
17	2016	5	90	318	28620
17	2016	6	30	100	3000
17	2016	6	90	252	22680
17	2016	7	30	88	2640
17	2016	7	90	307	27630
17	2016	8	30	80	2400
17	2016	8	90	218	19620
17	2016	9	30	83	2490
17	2016	9	90	204	18360
17	2016	10	30	70	2100
17	2016	10	90	249	22410
17	2016	11	30	57	1710
17	2016	11	90	198	17820
17	2016	12	30	87	2610
17	2016	12	90	172	15480
17	2017	1	30	79	2370
17	2017	1	90	204	18360
17	2017	2	30	74	2220
17	2017	2	90	170	15300
17	2017	3	30	76	2280
17	2017	3	90	160	14400
17	2017	4	30	56	1680
17	2017	4	90	183	16470
17	2017	5	30	71	2130
17	2017	5	90	187	16830
17	2017	6	30	71	2130
17	2017	6	90	149	13410
17	2017	7	30	55	1650
17	2017	7	90	195	17550
17	2017	8	30	63	1890
17	2017	8	90	174	15660
17	2017	9	28	2	56
17	2017	9	30	63	1890
17	2017	9	90	138	12420
17	2017	10	28	2	56
17	2017	10	30	49	1470
17	2017	10	90	181	16290
17	2017	11	28	2	56
17	2017	11	28	2	56
17	2017	11	30	62	1860
17	2017	11	90	148	13320
17	2017	12	30	51	1530
17	2017	12	90	163	14670
17	2018	1	28	1	28
17	2018	1	30	36	1080
17	2018	1	90	178	16020
17	2018	2	30	28	840
17	2018	2	90	124	11160
17	2018	3	28	2	56
17	2018	3	28	2	56
17	2018	3	30	53	1590
17	2018	3	90	139	12510
17	2018	4	30	39	1170
17	2018	4	90	165	14850
17	2018	5	28	2	56
17	2018	5	28	2	56
17	2018	5	30	45	1350
17	2018	5	90	140	12600
17	2018	6	28	1	28
17	2018	6	30	45	1350
17	2018	6	90	122	10980
17	2018	7	30	51	1530
17	2018	7	90	167	15030
17	2018	8	10	2	20
17	2018	8	10	2	20
17	2018	8	30	42	1260
17	2018	8	90	134	12060
17	2018	9	30	34	1020
17	2018	9	90	141	12690
17	2018	10	30	32	960
17	2018	10	90	162	14580
17	2018	11	28	1	28
17	2018	11	28	1	28
17	2018	11	30	52	1560
17	2018	11	90	128	11520
17	2018	12	30	48	1440
17	2018	12	90	117	10530
17	2019	1	30	49	1470
17	2019	1	35	1	35
17	2019	1	35	1	35
17	2019	1	90	158	14220
17	2019	2	30	29	870
17	2019	2	90	129	11610
17	2019	3	30	37	1110
17	2019	3	35	2	70
17	2019	3	35	2	70
17	2019	3	90	129	11610
17	2019	4	30	33	990
17	2019	4	35	1	35
17	2019	4	35	1	35
17	2019	4	90	161	14490
17	2019	5	30	34	1020
17	2019	5	90	122	10980
17	2019	6	30	35	1050
17	2019	6	90	115	10350
17	2019	7	30	45	1350
17	2019	7	35	1	35
17	2019	7	90	185	16650
17	2019	8	30	43	1290
17	2019	8	90	117	10530
17	2019	9	30	79	2370
17	2019	9	35	194	6790
17	2019	9	84	11	924
17	2019	9	90	212	19080
17	2019	10	30	66	1980
17	2019	10	35	100	3500
17	2019	10	84	43	3612
17	2019	10	90	271	24390
17	2019	11	30	48	1440
17	2019	11	35	56	1960
17	2019	11	84	47	3948
17	2019	11	90	197	17730
17	2019	12	30	62	1860
17	2019	12	35	158	5530
17	2019	12	84	9	756
17	2019	12	90	220	19800
17	2020	1	30	65	1950
17	2020	1	35	43	1505
17	2020	1	84	41	3444
17	2020	1	90	332	29880
17	2020	2	28	3	84
17	2020	2	28	3	84
17	2020	2	30	69	2070
17	2020	2	35	4	140
17	2020	2	84	1	84
17	2020	2	90	284	25560
17	2020	3	30	61	1830
17	2020	3	35	20	700
17	2020	3	84	14	1176
17	2020	3	90	331	29790
17	2020	4	30	36	1080
17	2020	4	35	27	945
17	2020	4	84	16	1344
17	2020	4	90	271	24390
17	2020	5	30	48	1440
17	2020	5	35	9	315
17	2020	5	84	12	1008
17	2020	5	90	292	26280
17	2020	6	30	49	1470
17	2020	6	35	11	385
17	2020	6	84	18	1512
17	2020	6	90	294	26460
17	2020	7	30	58	1740
17	2020	7	35	10	350
17	2020	7	84	20	1680
17	2020	7	90	306	27540
17	2020	8	30	64	1920
17	2020	8	35	20	700
17	2020	8	84	13	1092
17	2020	8	90	325	29250
17	2020	9	30	50	1500
17	2020	9	35	17	595
17	2020	9	84	13	1092
17	2020	9	90	315	28350
17	2020	10	30	66	1980
17	2020	10	35	21	735
17	2020	10	84	23	1932
17	2020	10	90	360	32400
17	2020	11	30	60	1800
17	2020	11	35	10	350
17	2020	11	84	19	1596
17	2020	11	90	336	30240
17	2020	12	30	45	1350
17	2020	12	35	22	770
17	2020	12	84	8	672
17	2020	12	90	352	31680
17	2021	1	30	55	1650
17	2021	1	35	9	315
17	2021	1	84	14	1176
17	2021	1	90	365	32850
17	2021	2	30	47	1410
17	2021	2	35	5	175
17	2021	2	84	10	840
17	2021	2	90	314	28260
17	2021	3	30	57	1710
17	2021	3	35	25	875
17	2021	3	84	12	1008
17	2021	3	90	388	34920
17	2021	4	30	66	1980
17	2021	4	35	10	350
17	2021	4	84	14	1176
17	2021	4	90	405	36450
17	2021	5	30	56	1680
17	2021	5	35	10	350
17	2021	5	84	12	1008
17	2021	5	90	356	32040
17	2021	6	30	61	1830
17	2021	6	35	9	315
17	2021	6	84	9	756
17	2021	6	90	392	35280
17	2021	7	30	62	1860
17	2021	7	35	7	245
17	2021	7	84	10	840
17	2021	7	90	462	41580
17	2021	8	30	61	1830
17	2021	8	84	1	84
17	2021	8	90	392	35280
17	2021	9	30	79	2370
17	2021	9	35	7	245
17	2021	9	84	3	252
17	2021	9	90	379	34110
17	2021	10	30	77	2310
17	2021	10	35	5	175
17	2021	10	84	9	756
17	2021	10	90	477	42930
17	2021	11	30	68	2040
17	2021	11	35	3	105
17	2021	11	84	2	168
17	2021	11	90	403	36270
17	2021	12	30	63	1890
17	2021	12	35	3	105
17	2021	12	84	1	84
17	2021	12	90	408	36720
18	2015	1	30	3	90
18	2015	1	90	3	270
18	2015	2	30	15	450
18	2015	2	90	74	6660
18	2015	3	30	10	300
18	2015	3	90	51	4590
18	2015	4	30	19	570
18	2015	4	90	4	360
18	2015	5	30	12	360
18	2015	5	90	2	180
18	2015	6	30	15	450
18	2015	6	90	57	5130
18	2015	7	30	20	600
18	2015	7	90	4	360
18	2015	8	30	14	420
18	2015	8	90	4	360
18	2015	9	30	16	480
18	2015	9	90	50	4500
18	2015	10	30	12	360
18	2015	10	90	2	180
18	2015	11	30	7	210
18	2015	11	90	5	450
18	2015	12	30	7	210
18	2015	12	90	2	180
18	2016	1	30	5	150
18	2016	1	90	1	90
18	2016	2	30	4	120
18	2016	2	90	3	270
18	2016	3	30	13	390
18	2016	3	90	3	270
18	2016	4	30	4	120
18	2016	4	90	1	90
18	2016	5	30	4	120
18	2016	5	90	1	90
18	2016	6	30	10	300
18	2016	7	30	8	240
18	2016	7	90	3	270
18	2016	8	30	9	270
18	2016	8	90	1	90
18	2016	9	30	8	240
18	2016	9	90	4	360
18	2016	10	30	11	330
18	2016	10	90	2	180
18	2016	11	30	17	510
18	2016	11	90	1	90
18	2016	12	30	13	390
18	2016	12	90	1	90
18	2017	1	30	11	330
18	2017	1	90	3	270
18	2017	2	30	8	240
18	2017	3	30	15	450
18	2017	3	90	1	90
18	2017	4	30	12	360
18	2017	5	30	9	270
18	2017	5	90	1	90
18	2017	6	30	11	330
18	2017	7	30	15	450
18	2017	7	90	1	90
18	2017	8	30	12	360
18	2017	8	90	1	90
18	2017	9	30	8	240
18	2017	9	90	2	180
18	2017	10	30	15	450
18	2017	10	84	1	84
18	2017	10	90	2	180
18	2017	11	30	16	480
18	2017	11	90	1	90
18	2017	12	28	1	28
18	2017	12	30	10	300
18	2018	1	30	12	360
18	2018	2	30	9	270
18	2018	3	30	16	480
18	2018	3	90	1	90
18	2018	4	30	18	540
18	2018	4	90	1	90
18	2018	5	30	18	540
18	2018	5	90	2	180
18	2018	6	30	27	810
18	2018	7	30	23	690
18	2018	8	30	22	660
18	2018	9	30	13	390
18	2018	10	30	9	270
18	2018	10	90	2	180
18	2018	11	30	12	360
18	2018	11	90	1	90
18	2018	12	30	14	420
18	2018	12	90	1	90
18	2019	1	30	17	510
18	2019	2	30	7	210
18	2019	2	90	4	360
18	2019	3	30	17	510
18	2019	4	30	15	450
18	2019	4	90	1	90
18	2019	5	30	17	510
18	2019	5	90	2	180
18	2019	6	30	13	390
18	2019	7	30	16	480
18	2019	7	90	2	180
18	2019	8	30	13	390
18	2019	8	90	1	90
18	2019	9	30	14	420
18	2019	9	90	1	90
18	2019	10	30	21	630
18	2019	10	90	4	360
18	2019	11	30	15	450
18	2019	11	90	1	90
18	2019	12	30	8	240
18	2019	12	90	3	270
18	2020	1	30	16	480
18	2020	1	90	1	90
18	2020	2	30	5	150
18	2020	2	90	3	270
18	2020	3	30	12	360
18	2020	3	90	1	90
18	2020	4	30	12	360
18	2020	5	7	1	7
18	2020	5	30	5	150
18	2020	5	35	2	70
18	2020	5	90	1	90
18	2020	6	30	11	330
18	2020	6	90	3	270
18	2020	7	30	3	90
18	2020	7	90	6	540
18	2020	8	30	2	60
18	2020	8	90	1	90
18	2020	9	30	2	60
18	2020	10	30	1	30
18	2020	12	90	1	90
18	2021	2	30	1	30
18	2021	2	84	2	168
18	2021	5	30	1	30
18	2021	7	90	1	90
18	2021	9	90	2	180
18	2021	11	90	1	90
18	2021	12	90	1	90
19	2015	1	30	435	13050
19	2015	1	90	1693	152370
19	2015	2	30	376	11280
19	2015	2	90	1275	114750
19	2015	3	30	471	14130
19	2015	3	90	1200	108000
19	2015	4	30	403	12090
19	2015	4	90	1689	152010
19	2015	5	30	412	12360
19	2015	5	90	1293	116370
19	2015	6	30	444	13320
19	2015	6	90	1303	117270
19	2015	7	30	429	12870
19	2015	7	90	1783	160470
19	2015	8	30	406	12180
19	2015	8	90	1428	128520
19	2015	9	30	423	12690
19	2015	9	90	1176	105840
19	2015	10	30	426	12780
19	2015	10	90	1855	166950
19	2015	11	30	415	12450
19	2015	11	90	1409	126810
19	2015	12	30	430	12900
19	2015	12	90	1285	115650
19	2016	1	30	354	10620
19	2016	1	90	1587	142830
19	2016	2	30	357	10710
19	2016	2	90	1424	128160
19	2016	3	30	395	11850
19	2016	3	90	1207	108630
19	2016	4	30	350	10500
19	2016	4	90	1737	156330
19	2016	5	30	348	10440
19	2016	5	90	1251	112590
19	2016	6	30	305	9150
19	2016	6	90	870	78300
19	2016	7	30	240	7200
19	2016	7	90	1044	93960
19	2016	8	30	242	7260
19	2016	8	90	791	71190
19	2016	9	30	224	6720
19	2016	9	90	700	63000
19	2016	10	30	193	5790
19	2016	10	90	824	74160
19	2016	11	30	186	5580
19	2016	11	90	679	61110
19	2016	12	30	201	6030
19	2016	12	90	553	49770
19	2017	1	30	181	5430
19	2017	1	90	729	65610
19	2017	2	30	171	5130
19	2017	2	90	504	45360
19	2017	3	30	181	5430
19	2017	3	90	521	46890
19	2017	4	30	150	4500
19	2017	4	90	628	56520
19	2017	5	30	174	5220
19	2017	5	90	600	54000
19	2017	6	30	172	5160
19	2017	6	90	436	39240
19	2017	7	30	154	4620
19	2017	7	90	646	58140
19	2017	8	30	150	4500
19	2017	8	90	533	47970
19	2017	9	28	4	112
19	2017	9	30	144	4320
19	2017	9	90	428	38520
19	2017	10	28	9	252
19	2017	10	30	137	4110
19	2017	10	90	597	53730
19	2017	11	30	157	4710
19	2017	11	90	492	44280
19	2017	12	30	154	4620
19	2017	12	90	429	38610
19	2018	1	28	5	140
19	2018	1	30	128	3840
19	2018	1	90	607	54630
19	2018	2	30	104	3120
19	2018	2	90	463	41670
19	2018	3	30	142	4260
19	2018	3	90	428	38520
19	2018	4	30	117	3510
19	2018	4	90	609	54810
19	2018	5	30	154	4620
19	2018	5	90	510	45900
19	2018	6	28	2	56
19	2018	6	30	135	4050
19	2018	6	90	436	39240
19	2018	7	30	152	4560
19	2018	7	90	635	57150
19	2018	8	30	145	4350
19	2018	8	90	521	46890
19	2018	9	30	128	3840
19	2018	9	90	429	38610
19	2018	10	30	127	3810
19	2018	10	90	636	57240
19	2018	11	30	139	4170
19	2018	11	90	498	44820
19	2018	12	30	123	3690
19	2018	12	90	393	35370
19	2019	1	30	118	3540
19	2019	1	90	537	48330
19	2019	2	30	104	3120
19	2019	2	90	409	36810
19	2019	3	30	109	3270
19	2019	3	90	363	32670
19	2019	4	30	106	3180
19	2019	4	90	525	47250
19	2019	5	30	116	3480
19	2019	5	90	421	37890
19	2019	6	30	103	3090
19	2019	6	90	332	29880
19	2019	7	30	140	4200
19	2019	7	35	3	105
19	2019	7	90	618	55620
19	2019	8	30	126	3780
19	2019	8	90	453	40770
19	2019	9	30	273	8190
19	2019	9	35	217	7595
19	2019	9	84	34	2856
19	2019	9	90	622	55980
19	2019	10	30	317	9510
19	2019	10	35	123	4305
19	2019	10	84	50	4200
19	2019	10	90	833	74970
19	2019	11	30	284	8520
19	2019	11	35	72	2520
19	2019	11	84	59	4956
19	2019	11	90	664	59760
19	2019	12	30	283	8490
19	2019	12	35	180	6300
19	2019	12	84	12	1008
19	2019	12	90	720	64800
19	2020	1	30	317	9510
19	2020	1	35	52	1820
19	2020	1	84	49	4116
19	2020	1	90	1323	119070
19	2020	2	30	368	11040
19	2020	2	35	8	280
19	2020	2	84	4	336
19	2020	2	90	1037	93330
19	2020	3	30	327	9810
19	2020	3	35	25	875
19	2020	3	84	17	1428
19	2020	3	90	1243	111870
19	2020	4	30	207	6210
19	2020	4	35	32	1120
19	2020	4	84	19	1596
19	2020	4	90	1110	99900
19	2020	5	30	235	7050
19	2020	5	35	15	525
19	2020	5	84	15	1260
19	2020	5	90	1038	93420
19	2020	6	30	279	8370
19	2020	6	35	14	490
19	2020	6	84	26	2184
19	2020	6	90	1119	100710
19	2020	7	30	297	8910
19	2020	7	35	14	490
19	2020	7	84	23	1932
19	2020	7	90	1323	119070
19	2020	8	30	314	9420
19	2020	8	35	25	875
19	2020	8	84	15	1260
19	2020	8	90	1201	108090
19	2020	9	30	302	9060
19	2020	9	35	21	735
19	2020	9	84	27	2268
19	2020	9	90	1211	108990
19	2020	10	30	307	9210
19	2020	10	35	24	840
19	2020	10	84	27	2268
19	2020	10	90	1546	139140
19	2020	11	30	316	9480
19	2020	11	35	15	525
19	2020	11	84	30	2520
19	2020	11	90	1395	125550
19	2020	12	30	306	9180
19	2020	12	35	34	1190
19	2020	12	84	15	1260
19	2020	12	90	1335	120150
19	2021	1	30	275	8250
19	2021	1	35	12	420
19	2021	1	84	20	1680
19	2021	1	90	1530	137700
19	2021	2	30	262	7860
19	2021	2	35	6	210
19	2021	2	84	14	1176
19	2021	2	90	1340	120600
19	2021	3	30	346	10380
19	2021	3	35	29	1015
19	2021	3	84	18	1512
19	2021	3	90	1439	129510
19	2021	4	30	278	8340
19	2021	4	35	12	420
19	2021	4	84	23	1932
19	2021	4	90	1608	144720
19	2021	5	30	305	9150
