state	sample	success	sim_endpoints	sim_t_step	f_art0	f_art1	f_art2	f_art3	f_art4	f_art5	f_art6	f_prep0	f_prep1	f_prep2	f_prep3	f_prep4	f_prep5	f_prep6	k_art0	k_art1	k_art2	k_art3	k_art4	k_art5	k_art6	k_prep0	k_prep1	k_prep2	k_prep3	k_prep4	k_prep5	k_prep6	n_msm0	n_msm1	n_msm2	n_msm3	n_msm4	n_msm5	n_msm6
Berlin-Brandenburg	20	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1694.7118087608455	1243.570782548117	1204.484532752514	1154.0038146909033	1117.7327137619566	1059.3007467567297	1026.3663517180714	0.0	0.0	2326.2703794962113	2543.8228093084676	2218.8746632327175	4385.592312407672	4424.284045995151	-0.0003509362956307504	-0.0003509362956307504	-0.0003509362956307504	-0.0003509362956307504	-0.0003509362956307504	-0.0003509362956307504	-0.0003509362956307504	0	0.001555083873643573	0.0001208207344387868	-0.00024075998542539407	0.001046910236909693	3.558577015622153e-05	0.0005270648098594006	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	21	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1665.0987666477058	1246.2208372607347	1209.5142825164844	1161.9939589100645	1127.7682473909258	1072.4810036096983	1041.2338596685152	0.0	0.0	2364.7132275453946	2499.272241027912	2231.972806648338	4483.259993890462	4563.956448031628	-0.00032853606612185423	-0.00032853606612185423	-0.00032853606612185423	-0.00032853606612185423	-0.00032853606612185423	-0.00032853606612185423	-0.00032853606612185423	0	0.001583471481987183	7.4706634100986e-05	-0.0001977571215277713	0.0010942360746457025	7.522380772252352e-05	0.0004708785271014689	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	22	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1716.066067546899	1169.2213567097347	1123.838753182838	1065.7476948774508	1024.3813575121503	958.4185227543039	921.618945561932	0.0	0.0	2568.760570738168	2666.082608883325	2348.4366315479956	4532.45407612073	4635.9319524665325	-0.00043503007711939116	-0.00043503007711939116	-0.00043503007711939116	-0.00043503007711939116	-0.00043503007711939116	-0.00043503007711939116	-0.00043503007711939116	0	0.0017358399653413046	5.497136902328202e-05	-0.00023809776265542806	0.001070268449098639	9.713206741359336e-05	0.0004761204177104124	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	23	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1691.204507516611	1194.567367572419	1152.4783575067954	1098.3687390149828	1059.6691611032509	997.6516714753006	962.8801895793415	0.0	0.0	2441.4139708174916	2632.648090701738	2232.430794586738	4501.114967924507	4523.266164967344	-0.0003941688720022137	-0.0003941688720022137	-0.0003941688720022137	-0.0003941688720022137	-0.0003941688720022137	-0.0003941688720022137	-0.0003941688720022137	0	0.0016404098441715727	0.0001072111138616975	-0.00029793818589104483	0.001103792596411636	2.0621957236679758e-05	0.0005598701028215543	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	24	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1695.522620455507	1221.5988020230448	1180.9706762536423	1128.614225936839	1091.078595875176	1030.7618403025347	996.8510510098865	0.0	0.0	2334.630219179026	2545.0957594106376	2280.8569077639922	4449.092252160201	4451.949910374176	-0.0003716899664079897	-0.0003716899664079897	-0.0003716899664079897	-0.0003716899664079897	-0.0003716899664079897	-0.0003716899664079897	-0.0003716899664079897	0	0.0015612486063808122	0.00011693657578981419	-0.00019634383538660435	0.0010543258991536854	2.641811623205061e-06	0.0005258655035564021	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	25	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1662.507570957759	1203.749381555346	1164.3087300573995	1113.4522507572865	1076.9701699731752	1018.3064270506356	985.302420831509	0.0	0.0	2309.2948520131536	2671.253589282801	2258.2168847670778	4552.082371430595	4449.970686188232	-0.00036608378258814436	-0.00036608378258814436	-0.00036608378258814436	-0.00036608378258814436	-0.00036608378258814436	-0.00036608378258814436	-0.00036608378258814436	0	0.0015425801920973072	0.00020205899189358433	-0.0003083985588723953	0.0011205270743314837	-9.494250962575447e-05	0.0005773428906334036	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	26	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1689.6166463990494	1214.645546429135	1173.9798861927359	1121.5890775477499	1084.0388963557882	1023.7172033100256	989.8140429835329	0.0	0.0	2421.2466907295866	2606.1519574271706	2248.482951382118	4369.647920188697	4479.074791657349	-0.00037420565222374345	-0.00037420565222374345	-0.00037420565222374345	-0.00037420565222374345	-0.00037420565222374345	-0.00037420565222374345	-0.00037420565222374345	0	0.0016253998599386234	0.0001034383330975959	-0.0002661293864060594	0.0010254380735973717	0.0001008643134511631	0.0005565842005672687	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	27	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1715.3893352075925	1225.4001230920812	1183.6019683570357	1129.793152446704	1091.2561324850856	1029.4030652890365	994.6696009619233	0.0	0.0	2317.7433360680693	2540.190876952037	2196.711254246433	4551.2430306255155	4527.44531435597	-0.00038137491419650964	-0.00038137491419650964	-0.00038137491419650964	-0.00038137491419650964	-0.00038137491419650964	-0.00038137491419650964	-0.00038137491419650964	0	0.0015488006822907915	0.00012347032665609086	-0.0002541918821895939	0.0011467904977409296	-2.222356428249374e-05	0.0004874376819045161	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	28	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1692.4009276697311	1186.062796990165	1143.3467997487778	1088.4830615209787	1049.2813939775494	986.52720117294	951.3808664053722	0.0	0.0	2424.9655360794013	2755.154381061317	2257.9211901259955	4581.381045835522	4495.478824727492	-0.0004030713965478456	-0.0004030713965478456	-0.0004030713965478456	-0.0004030713965478456	-0.0004030713965478456	-0.0004030713965478456	-0.0004030713965478456	0	0.0016281656044901827	0.0001860403361907631	-0.00037272502834246793	0.0011368009633941018	-8.021224429022615e-05	0.0005686541106592591	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	29	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1705.626106323786	1222.6232805453733	1181.3389495348513	1128.1695721069254	1090.0746602955853	1028.9022102984318	994.5346020888579	0.0	0.0	2320.012948633702	2621.514168862172	2259.57563126928	4576.521776377847	4599.146905483906	-0.00037747562725438385	-0.00037747562725438385	-0.00037747562725438385	-0.00037747562725438385	-0.00037747562725438385	-0.00037747562725438385	-0.00037747562725438385	0	0.001550472579747711	0.0001680009260983721	-0.00026963521224803756	0.0011333985890093936	2.1246286442996126e-05	0.0004794119266603407	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	30	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1692.5443390191485	1223.0162738546035	1182.696990933077	1130.7202646714252	1093.4437122403524	1033.5191859591216	999.8153158385519	0.0	0.0	2366.960979001642	2614.2465479565376	2194.245920043487	4460.050888609103	4570.237922038502	-0.0003683818360896286	-0.0003683818360896286	-0.0003683818360896286	-0.0003683818360896286	-0.0003683818360896286	-0.0003683818360896286	-0.0003683818360896286	0	0.0015851343939503764	0.0001380414326666739	-0.00031185635513100284	0.0010979562388532473	0.0001026159424284398	0.0004774723655596978	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	31	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1691.5202449924707	1219.2597751031894	1178.7637771106406	1126.5747865177677	1089.1571900179374	1029.0264032219645	995.2180789147483	0.0	0.0	2406.5227094757597	2714.5900369416486	2170.7761389965917	4459.2630810823775	4571.898725627841	-0.0003711834075634526	-0.0003711834075634526	-0.0003711834075634526	-0.0003711834075634526	-0.0003711834075634526	-0.0003711834075634526	-0.0003711834075634526	0	0.001614458763385685	0.00017309708321415967	-0.00040525502063841945	0.001107684064520369	0.00010490158735920507	0.0004839917450033973	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	32	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1729.4436525959218	1188.9791343122076	1143.8903673168636	1086.1128700756674	1044.9250235304548	979.1654349981878	942.433570114786	0.0	0.0	2450.2457844946603	2699.88274624832	2346.6245761854984	4578.153973908656	4521.661804552628	-0.0004248353078670677	-0.0004248353078670677	-0.0004248353078670677	-0.0004248353078670677	-0.0004248353078670677	-0.0004248353078670677	-0.0004248353078670677	0	0.0016469919227514072	0.0001404528297625394	-0.00026518958143318804	0.0010962144844449445	-5.2819293401987605e-05	0.0005690150345722448	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	33	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1683.411564894067	1226.6982111797265	1187.2881038612527	1136.4318606266424	1099.9217384309343	1041.1611876396803	1008.0734958238443	0.0	0.0	2314.5930365566	2685.786421005915	2083.9977563986554	4488.803866271299	4424.123773214897	-0.0003588393040316173	-0.0003588393040316173	-0.0003588393040316173	-0.0003588393040316173	-0.0003588393040316173	-0.0003588393040316173	-0.0003588393040316173	0	0.0015464806048279373	0.00020740560359405535	-0.00044610131195493776	0.001161159893498909	-5.9835130642194286e-05	0.0005742233259614172	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	34	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1687.065323650372	1211.8485718068648	1171.180578126987	1118.7917778863846	1081.246643939201	1020.9396588733823	987.0484877686035	0.0	0.0	2432.2324824647153	2580.2502944346375	2174.3252526133315	4462.262828680456	4478.296527127881	-0.00037510613059287245	-0.00037510613059287245	-0.00037510613059287245	-0.00037510613059287245	-0.00037510613059287245	-0.00037510613059287245	-0.00037510613059287245	0	0.0016335728428736782	8.274502403177219e-05	-0.00030065774681716406	0.0011077827108384817	1.4855845023961736e-05	0.0004965582874812049	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	35	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1680.1876230777896	1211.8299029609038	1171.654392419919	1119.8746229451517	1082.7476840828638	1023.0789760413957	989.5276245730598	0.0	0.0	2434.3096030897345	2664.5174459459486	2193.085527676104	4431.870129218493	4512.058279283785	-0.00037049201157088015	-0.00037049201157088015	-0.00037049201157088015	-0.00037049201157088015	-0.00037049201157088015	-0.00037049201157088015	-0.00037049201157088015	0	0.0016351190658938555	0.00012921120304462956	-0.00035084784484117873	0.0010831419763699785	7.431212555822934e-05	0.000492235951103047	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	36	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1717.159037901357	1211.7439367772747	1168.934707515819	1113.90549988353	1074.5527666262442	1011.4968564187445	976.1478245561831	0.0	0.0	2464.291394548234	2561.3853951881515	2260.640387408196	4499.290252101846	4437.207016215167	-0.00039525015812674855	-0.00039525015812674855	-0.00039525015812674855	-0.00039525015812674855	-0.00039525015812674855	-0.00039525015812674855	-0.00039525015812674855	0	0.001657470738460369	5.431030102668982e-05	-0.00022343280051620814	0.0010905160513982727	-5.7509508375796485e-05	0.0005750098388147458	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	37	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1683.341905212214	1205.3965963142305	1164.5691209045515	1111.9947028472197	1074.3308032435414	1013.8591254343156	979.890102859595	0.0	0.0	2321.6117257478068	2596.342543960153	2248.7588045637226	4471.866484821617	4474.319222112813	-0.0003786535501145438	-0.0003786535501145438	-0.0003786535501145438	-0.0003786535501145438	-0.0003786535501145438	-0.0003786535501145438	-0.0003786535501145438	0	0.0015516505176929897	0.0001529157611947411	-0.0002585105108464615	0.0010807189433029085	2.2732810397788797e-06	0.0005746187236054236	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	38	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1712.0448128436756	1211.7758088372875	1169.3284244839444	1114.7445626124472	1075.696092953348	1013.1017706537975	977.9968956641716	0.0	0.0	2293.565016345272	2665.8267823154165	2204.6457022627847	4503.842020709719	4487.491748725209	-0.0003918385328224951	-0.0003918385328224951	-0.0003918385328224951	-0.0003918385328224951	-0.0003918385328224951	-0.0003918385328224951	-0.0003918385328224951	0	0.0015310112950672014	0.00020760824115867758	-0.00034342021534919387	0.0011173476406936126	-1.5192900459340433e-05	0.0005649522887829469	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	39	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1679.0748037096068	1224.1348184197407	1184.8666771455364	1134.1906537895295	1097.8077667457742	1039.2480570605867	1006.2712340983192	0.0	0.0	2312.651314728517	2622.131004177895	2242.8525640669086	4398.512999551464	4466.378503064848	-0.0003582864205795826	-0.0003582864205795826	-0.0003582864205795826	-0.0003582864205795826	-0.0003582864205795826	-0.0003582864205795826	-0.0003582864205795826	0	0.0015450509312451286	0.00017239349699202567	-0.00028234594283051736	0.0010434684441041572	6.261169966510427e-05	0.0005422913692097705	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	40	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1730.6583913285613	1191.7357875342236	1146.7333868399596	1089.0553479962352	1047.930372425778	982.256569212936	945.5644303424722	0.0	0.0	2494.35127533992	2688.436048797404	2309.1907595131297	4440.728610333239	4571.199878478668	-0.00042300573735063016	-0.00042300573735063016	-0.00042300573735063016	-0.00042300573735063016	-0.00042300573735063016	-0.00042300573735063016	-0.00042300573735063016	0	0.0016799428652563985	0.00010936233249050196	-0.00028405691091204776	0.0010373934738566412	0.00012138005676395891	0.00050726451491889	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	41	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1665.7616540300237	1232.9501615435552	1195.264361115362	1146.5415624520704	1111.4968884231455	1054.9732968261826	1023.0763951584172	0.0	0.0	2446.708941092303	2588.4795902709016	2208.6061519376517	4426.782195261812	4484.381629169166	-0.0003411254865223392	-0.0003411254865223392	-0.0003411254865223392	-0.0003411254865223392	-0.0003411254865223392	-0.0003411254865223392	-0.0003411254865223392	0	0.0016443553787247743	7.933616176362432e-05	-0.000281907240415852	0.0010736540103624841	5.32794900151349e-05	0.0005065731734721338	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	42	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1676.1992763939652	1202.9964927851127	1162.5212334708453	1110.3861801864807	1073.0268288902973	1013.0254490016458	979.3100770173131	0.0	0.0	2438.984077383413	2704.6762601046735	2250.4378482217926	4517.367893023719	4539.62688659473	-0.00037609228498777607	-0.00037609228498777607	-0.00037609228498777607	-0.00037609228498777607	-0.00037609228498777607	-0.00037609228498777607	-0.00037609228498777607	0	0.0016385998594996378	0.00014944173480823655	-0.0003395732669868103	0.0011048559087056607	2.076088498954963e-05	0.0004925393685860399	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	43	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1711.0065959669982	1218.6841203046897	1176.7583448871403	1122.8043395915968	1084.17706793419	1022.2042304614486	987.4176455127841	0.0	0.0	2420.235893141619	2699.011230356872	2244.5955023448173	4419.570740062065	4527.866989738857	-0.0003847054284668518	-0.0003847054284668518	-0.0003847054284668518	-0.0003847054284668518	-0.0003847054284668518	-0.0003847054284668518	-0.0003847054284668518	0	0.0016246482826796998	0.00015662291003842508	-0.00033952511667160513	0.0010541078057498144	0.00010038106813989194	0.0005139948780313576	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	44	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1727.412715969233	1218.9457370442713	1175.8787051058457	1120.518289991891	1080.9288353376546	1017.493863225557	981.9324666946029	0.0	0.0	2490.098855952733	2660.28086965945	2280.8526502719797	4420.740877579698	4531.069113097042	-0.00039528168075295014	-0.00039528168075295014	-0.00039528168075295014	-0.00039528168075295014	-0.00039528168075295014	-0.00039528168075295014	-0.00039528168075295014	0	0.0016767600496462856	9.574802773266044e-05	-0.00028345177337709256	0.0010389373132318942	0.00010228995658952203	0.0005300068902073731	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	45	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1696.906272104205	1232.3730867217394	1192.3661477010692	1140.7606884036854	1103.7277932602522	1044.1535388384148	1010.6232788932923	0.0	0.0	2461.707759788963	2566.0905725234907	2276.2162077871753	4351.007485060757	4459.39400019824	-0.00036265886849275956	-0.00036265886849275956	-0.00036265886849275956	-0.00036265886849275956	-0.00036265886849275956	-0.00036265886849275956	-0.00036265886849275956	0	0.0016555421813653007	5.839316571767738e-05	-0.0002155566566522694	0.0010033150917168276	9.96898563247839e-05	0.000544095152937961	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	46	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1703.9374622644586	1207.9221885476804	1165.7975980846145	1111.6186288592614	1072.8524898349265	1010.6973714926557	975.8312860641397	0.0	0.0	2359.2587276479626	2653.3521966822855	2210.1961104156157	4438.12932127735	4402.245992878417	-0.0003900681062862653	-0.0003900681062862653	-0.0003900681062862653	-0.0003900681062862653	-0.0003900681062862653	-0.0003900681062862653	-0.0003900681062862653	0	0.0015794376033887335	0.00016441293135784627	-0.00032988877301817673	0.0010791223092902675	-3.305954866455391e-05	0.0005474050295633977	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	47	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1681.9626011509913	1202.0026814699916	1161.0505710702814	1108.3283656971814	1070.5677298093608	1009.9574387605685	975.919968027063	0.0	0.0	2431.3810015950967	2616.4542803707304	2226.744498726653	4549.78449588883	4632.778927003836	-0.00038092095586391306	-0.00038092095586391306	-0.00038092095586391306	-0.00038092095586391306	-0.00038092095586391306	-0.00038092095586391306	-0.00038092095586391306	0	0.001632939080089379	0.00010363060530192497	-0.00028982213883068514	0.0011329569202200053	7.796794202502605e-05	0.0004811450058938507	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	48	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1643.2813601337625	1239.8437953942614	1204.3260497073009	1158.3000664775197	1125.1183000782644	1071.4578307198526	1041.0963014194385	0.0	0.0	2302.767695200946	2730.03833878974	2190.797240523639	4469.768484548685	4499.158989725779	-0.0003193987318180396	-0.0003193987318180396	-0.0003193987318180396	-0.0003193987318180396	-0.0003193987318180396	-0.0003193987318180396	-0.0003193987318180396	0	0.0015377776224959807	0.00023910604675631242	-0.00040250432619337475	0.0011047431106576814	2.7275333761899824e-05	0.0005080562637464741	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	49	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1662.2034217749142	1252.9084557082754	1216.895056984165	1170.2322161111736	1136.595249893406	1082.205896157014	1051.4360701723708	0.0	0.0	2322.3758289179195	2498.9462782255905	2275.6924945897226	4344.49546126681	4349.159733876325	-0.00032049487667163643	-0.00032049487667163643	-0.00032049487667163643	-0.00032049487667163643	-0.00032049487667163643	-0.00032049487667163643	-0.00032049487667163643	0	0.001552213549945065	9.78398793308972e-05	-0.0001654969218307698	0.001000043090243955	4.26196554129208e-06	0.0005548352162232	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	50	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1721.1923918283314	1218.5273787292801	1175.8710713060427	1121.0170488727988	1081.7742311092068	1018.8664006638347	983.5845910347361	0.0	0.0	2357.430347992396	2566.5250808643787	2282.8820974715595	4473.946815272216	4692.429383703114	-0.0003915808001654945	-0.0003915808001654945	-0.0003915808001654945	-0.0003915808001654945	-0.0003915808001654945	-0.0003915808001654945	-0.0003915808001654945	0	0.0015780858746366438	0.0001164122050397634	-0.0002109912717795379	0.001066974447798749	0.00020506874110733005	0.0004547294429075897	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	51	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1673.977506838456	1218.2887722708433	1178.9956699942752	1128.2981081160385	1091.9074477325992	1033.3493237877856	1000.3813573449817	0.0	0.0	2332.92308860269	2608.024061003624	2169.8913257227928	4366.980158284617	4387.1137431096295	-0.0003602668076651406	-0.0003602668076651406	-0.0003602668076651406	-0.0003602668076651406	-0.0003602668076651406	-0.0003602668076651406	-0.0003602668076651406	0	0.0015599893479362641	0.00015328454761155157	-0.00032486683133173093	0.0010580936909684198	1.8459394697531427e-05	0.000574314596299005	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	52	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1705.4734629601212	1180.2645782055563	1136.2798430011944	1079.8722288118947	1039.628799570739	975.3186129876296	939.3635301086796	0.0	0.0	2435.0289342706074	2658.5169399197343	2374.0314223725527	4445.76275608895	4533.161991867763	-0.00041735166516983284	-0.00041735166516983284	-0.00041735166516983284	-0.00041735166516983284	-0.00041735166516983284	-0.00041735166516983284	-0.00041735166516983284	0	0.001635654609998882	0.00012540837506984235	-0.000213417097031266	0.001011660770584101	8.11559678281635e-05	0.0005246634520939715	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	53	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1727.7758318055633	1184.52803925943	1139.2805619903518	1081.3191483119047	1040.0141205183222	974.0927381379764	937.2846902232541	0.0	0.0	2449.7755260109607	2637.258444990901	2320.788689673225	4541.737765552062	4543.429559926204	-0.0004279938344234353	-0.0004279938344234353	-0.0004279938344234353	-0.0004279938344234353	-0.0004279938344234353	-0.0004279938344234353	-0.0004279938344234353	0	0.0016466413184307103	0.00010517142642937056	-0.00023659626495466492	0.0010874978416946686	1.5804711292076524e-06	0.0005499233471374481	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	54	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1705.5367624934804	1193.812316621286	1150.67247702584	1095.2725013720947	1055.693516162561	992.3459504015991	956.8732721424574	0.0	0.0	2459.264247243522	2624.678207285958	2247.433634607305	4467.463164147466	4556.773512644826	-0.00040445362369588263	-0.00040445362369588263	-0.00040445362369588263	-0.00040445362369588263	-0.00040445362369588263	-0.00040445362369588263	-0.00040445362369588263	0	0.0016537186420493032	9.277763606945085e-05	-0.00028092381214464096	0.0010788960811116527	8.314466897467945e-05	0.0004969777943275005	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	55	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1729.9393059167946	1217.461533337686	1174.1222496998757	1118.4298571351992	1078.6159102628865	1014.8447767613793	979.1081799219346	0.0	0.0	2330.365575359013	2529.3946702904805	2334.4960837889384	4499.696029369455	4543.355771430083	-0.00039832015139028233	-0.00039832015139028233	-0.00039832015139028233	-0.00039832015139028233	-0.00039832015139028233	-0.00039832015139028233	-0.00039832015139028233	0	0.0015581031750408277	0.00011048035030096419	-0.0001450700339280166	0.0010584417889454587	4.068896999052606e-05	0.0005104771411845791	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	56	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1708.2973746445914	1203.9347145541583	1161.2466332252052	1106.3816942949065	1067.1525640306231	1004.3058879001738	969.0804456729383	0.0	0.0	2410.413169146479	2657.405648212322	2240.3653879012672	4436.983811276561	4679.804907942961	-0.00039671439286167635	-0.00039671439286167635	-0.00039671439286167635	-0.00039671439286167635	-0.00039671439286167635	-0.00039671439286167635	-0.00039671439286167635	0	0.0016173482466646052	0.00013843302960934761	-0.00031093318704494626	0.001065393886595432	0.00022726846904824597	0.0004902316517699636	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	57	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1721.050375970709	1196.7787367142018	1152.7496606795205	1096.2524967280851	1055.9217463136938	991.4293702256344	955.3484593136332	0.0	0.0	2429.2451432610806	2594.9939291838623	2305.6867291571048	4566.41541067192	4509.049117731859	-0.0004119061928584136	-0.0004119061928584136	-0.0004119061928584136	-0.0004119061928584136	-0.0004119061928584136	-0.0004119061928584136	-0.0004119061928584136	0	0.001631349565426147	9.270791688004234e-05	-0.00021571425170046073	0.001107690063251553	-5.356196527706764e-05	0.0005133747862795623	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	58	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1708.0186451825984	1195.6127881127559	1152.4141760752943	1096.9383715196436	1057.304958753051	993.8698175358712	958.3478397746225	0.0	0.0	2332.107578443976	2648.1201244251038	2220.3032894212556	4554.2003085809965	4467.933285671647	-0.0004043936466758645	-0.0004043936466758645	-0.0004043936466758645	-0.0004043936466758645	-0.0004043936466758645	-0.0004043936466758645	-0.0004043936466758645	0	0.0015593878591905303	0.000176403550463141	-0.0003185386424987437	0.0011381839497397422	-8.030177664651067e-05	0.0005510315725040708	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	59	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1703.1636613197998	1223.7239239221335	1182.688487647813	1129.8247226449353	1091.9380314550958	1031.080283380866	996.8783911501638	0.0	0.0	2326.6097801733213	2563.003255065437	2294.893256897948	4526.021848076649	4454.655945586992	-0.00037481736295262406	-0.00037481736295262406	-0.00037481736295262406	-0.00037481736295262406	-0.00037481736295262406	-0.00037481736295262406	-0.00037481736295262406	0	0.001555334063724381	0.00013140333113490784	-0.00019951362375089014	0.0010902043796459948	-6.627437819457026e-05	0.0005592910359102532	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	60	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1700.0588162240097	1218.3110316929526	1177.140264944358	1124.1188310497944	1086.1311308756026	1025.1330580220979	990.8646681203667	0.0	0.0	2423.7405651202344	2632.067719953033	2177.716882991187	4507.916318804095	4424.596212037373	-0.0003777747975039919	-0.0003777747975039919	-0.0003777747975039919	-0.0003777747975039919	-0.0003777747975039919	-0.0003777747975039919	-0.0003777747975039919	0	0.0016272544761026424	0.00011669545019704893	-0.00033738902824250675	0.0011312399346980928	-7.716466541322545e-05	0.0005496283034006403	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	61	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1652.877273021711	1233.1401060996864	1196.425621033923	1148.9132751692168	1114.706489521415	1059.4740726960188	1028.271655995074	0.0	0.0	2344.1183906799297	2693.7321862209965	2197.381531716996	4432.947384326007	4371.725375843432	-0.00033214709150191095	-0.00033214709150191095	-0.00033214709150191095	-0.00033214709150191095	-0.00033214709150191095	-0.00033214709150191095	-0.00033214709150191095	0	0.0015682510988118184	0.00019568564158058973	-0.0003699701017278955	0.0010818653427977836	-5.629108429776764e-05	0.0005348816987884211	18071	18071	18071	18071	18071	18071	18071
Berlin-Brandenburg	62	True	[882, 973, 1095, 1186, 1339, 1429, 1736]	1	1681.9589795529323	1232.4054495593523	1193.4896655187474	1143.2379843739377	1107.1378498582817	1048.9930507468102	1016.2271537774899	0.0	0.0	2433.979027159519	2580.6906417457703	2212.2120703572627	4443.466814675961	4607.005570908668	-0.00035259782252492183	-0.00035259782252492183	-0.00035259782252492183	-0.00035259782252492183	-0.00035259782252492183	-0.00035259782252492183	-0.00035259782252492183	0	0.0016348729630785042	8.202312803316931e-05	-0.0002733968595753901	0.0010811469951872547	0.0001524796042494897	0.0004412154089815466	18071	18071	18071	18071	18071	18071	18071
